City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Whitehorse,CA,2021-10-06 19:42:59,60.7161,-135.0538,33.1,74,20,13.8
295,Guaymas,MX,2021-10-06 19:46:26,27.9333,-110.9,97.32,31,0,9.44
296,Quatre Cocos,MU,2021-10-06 19:46:26,-20.2078,57.7625,69.1,81,21,5.21
297,Sayyan,YE,2021-10-06 19:46:27,15.1718,44.3244,63.93,36,36,7.25
298,Buin,CL,2021-10-06 19:46:27,-33.7333,-70.75,83.05,21,9,6.58
299,Brae,GB,2021-10-06 19:46:27,60.3964,-1.353,40.91,82,36,3.65
300,Lompoc,US,2021-10-06 19:46:28,34.6391,-120.4579,76.69,68,1,5.75
301,Mumford,GH,2021-10-06 19:46:28,5.2618,-0.759,78.19,86,99,13.35
302,Chernyshevskiy,RU,2021-10-06 19:43:26,63.0128,112.4714,26.83,93,100,12.55
303,Matina,CR,2021-10-06 19:46:29,10.0761,-83.2895,85.87,69,100,5.59
304,Saldanha,ZA,2021-10-06 19:42:11,-33.0117,17.9442,69.85,64,0,12.33
305,Tabora,TZ,2021-10-06 19:46:29,-5.0167,32.8,76.78,33,20,6.91
306,Husavik,IS,2021-10-06 19:46:30,66.0449,-17.3389,37.31,78,54,10.96
307,Soubre,CI,2021-10-06 19:46:30,5.7856,-6.6083,74.14,98,100,3.15
308,Hukuntsi,BW,2021-10-06 19:46:30,-24.0,21.75,72.1,12,100,5.14
309,Zyryanka,RU,2021-10-06 19:46:31,65.75,150.85,19.53,66,85,8.68
310,La Ligua,CL,2021-10-06 19:46:31,-32.4524,-71.2311,69.82,39,0,8.23
311,Kaeo,NZ,2021-10-06 19:46:31,-35.1,173.7833,62.33,96,100,4.76
312,Narrabri,AU,2021-10-06 19:46:32,-30.3167,149.7833,48.29,71,91,2.3
313,Bang Krathum,TH,2021-10-06 19:46:32,16.5783,100.3003,76.05,93,99,2.13
314,Chalon-Sur-Saone,FR,2021-10-06 19:46:32,46.7833,4.85,53.98,74,76,3.89
315,Cayenne,GF,2021-10-06 19:43:37,4.9333,-52.3333,86.04,83,65,1.99
316,Cairns,AU,2021-10-06 19:46:33,-16.9167,145.7667,75.15,88,98,5.75
317,Sandviken,SE,2021-10-06 19:46:33,60.6167,16.7667,54.7,100,100,9.26
318,Vegreville,CA,2021-10-06 19:45:41,53.5001,-112.0518,45.3,55,100,10.36
319,Karratha,AU,2021-10-06 19:46:34,-20.7377,116.8463,71.65,73,0,2.28
320,Mount Gambier,AU,2021-10-06 19:46:34,-37.8333,140.7667,40.91,93,12,8.05
321,Reserva,BR,2021-10-06 19:46:34,-24.6503,-50.8506,76.95,67,99,3.49
322,Tacna,PE,2021-10-06 19:46:35,-18.0056,-70.2483,66.4,56,0,8.05
323,Bhan,PK,2021-10-06 19:46:35,26.5583,67.7214,91.42,28,1,3.76
324,Farragut,US,2021-10-06 19:46:35,35.8845,-84.1535,80.65,75,40,1.01
325,Tabas,IR,2021-10-06 19:46:36,33.5959,56.9244,79.14,15,2,3.71
326,Hoa Binh,VN,2021-10-06 19:42:20,20.8133,105.3383,80.49,88,100,3.44
327,Upernavik,GL,2021-10-06 19:46:36,72.7868,-56.1549,32.31,52,100,3.0
328,Pangnirtung,CA,2021-10-06 19:46:36,66.1451,-65.7125,42.8,65,75,13.8
329,Kulynychi,UA,2021-10-06 19:46:37,49.9823,36.3842,41.16,48,0,11.18
330,Iquitos,PE,2021-10-06 19:46:37,-3.7481,-73.2472,78.84,83,75,5.75
331,Mana,GF,2021-10-06 19:46:37,5.6592,-53.7767,81.68,82,100,7.83
332,Gomel,BY,2021-10-06 19:46:38,52.4345,30.9754,42.78,75,0,8.95
333,Swan Hill,AU,2021-10-06 19:46:38,-35.3378,143.5544,44.55,82,25,12.53
334,Sakakah,SA,2021-10-06 19:42:34,29.9697,40.2064,83.77,24,0,5.21
335,Morro Bay,US,2021-10-06 19:46:39,35.3658,-120.8499,81.59,58,73,5.99
336,Hami,CN,2021-10-06 19:46:39,42.8,93.45,55.51,27,100,8.48
337,Mangai,CD,2021-10-06 19:46:39,-4.05,19.5333,71.28,92,79,1.9
338,Norman Wells,CA,2021-10-06 19:46:40,65.282,-126.8329,26.64,93,75,8.05
339,Westport,US,2021-10-06 19:46:40,41.1415,-73.3579,72.09,65,90,1.99
340,Naze,JP,2021-10-06 19:46:40,28.3667,129.4833,76.42,77,99,12.82
341,Cabra,ES,2021-10-06 19:46:41,37.4725,-4.4421,74.64,40,21,4.83
342,Hamilton,US,2021-10-06 19:42:27,39.1834,-84.5333,78.78,77,40,1.01
343,Bedele,ET,2021-10-06 19:46:41,8.456,36.353,57.02,96,100,3.2
344,Olinda,BR,2021-10-06 19:46:42,-8.0089,-34.8553,80.33,74,75,16.11
345,Chiredzi,ZW,2021-10-06 19:46:42,-21.05,31.6667,77.18,51,0,10.98
346,Poptun,GT,2021-10-06 19:46:42,16.3311,-89.4169,77.85,88,100,0.65
347,Kandrian,PG,2021-10-06 19:46:43,-6.2167,149.55,76.01,90,99,6.38
348,Constitucion,CL,2021-10-06 19:46:43,-35.3333,-72.4167,61.09,53,0,10.56
349,Ballina,AU,2021-10-06 19:46:44,-28.8667,153.5667,50.77,100,21,0.0
350,Chicama,PE,2021-10-06 19:46:44,-7.8447,-79.1469,63.14,63,16,11.03
351,Ogulin,HR,2021-10-06 19:46:44,45.2661,15.2286,58.03,97,100,7.81
352,Dengzhou,CN,2021-10-06 19:46:44,37.8086,120.7508,58.77,85,100,14.61
353,Montijo,PT,2021-10-06 19:46:45,38.7067,-8.9739,75.11,66,0,8.05
354,Neiafu,TO,2021-10-06 19:46:45,-18.65,-173.9833,79.48,78,75,8.05
355,Aklavik,CA,2021-10-06 19:46:46,68.2191,-135.0107,36.43,77,100,8.81
356,Viedma,AR,2021-10-06 19:46:46,-40.8135,-62.9967,55.94,27,0,10.09
357,Eyrarbakki,IS,2021-10-06 19:46:47,63.863,-21.1481,44.65,64,100,18.03
358,Tigil,RU,2021-10-06 19:46:47,57.8,158.6667,29.66,90,98,5.35
359,Derzhavinsk,KZ,2021-10-06 19:46:47,51.1,66.3167,31.21,66,0,3.85
360,Telimele,GN,2021-10-06 19:46:48,10.9167,-13.3333,74.12,88,100,1.3
361,Kalamata,GR,2021-10-06 19:46:48,37.0389,22.1142,71.11,72,43,2.3
362,Acapulco,MX,2021-10-06 19:46:48,16.8634,-99.8901,87.62,66,20,6.91
363,Mao,ES,2021-10-06 19:46:49,39.8885,4.2658,64.96,72,75,3.44
364,Normandin,CA,2021-10-06 19:46:49,48.8333,-72.5321,68.13,49,97,2.3
365,Ambilobe,MG,2021-10-06 19:46:50,-13.2,49.05,70.45,79,65,3.02
366,La Ronge,CA,2021-10-06 19:46:50,55.1001,-105.2842,55.62,50,40,9.22
367,Vanimo,PG,2021-10-06 19:46:50,-2.6741,141.3028,75.56,93,100,4.16
368,Kerema,PG,2021-10-06 19:46:51,-7.9631,145.7785,76.91,89,59,4.81
369,Los Llanos De Aridane,ES,2021-10-06 19:46:51,28.6585,-17.9182,69.55,86,75,12.66
370,Mecca,SA,2021-10-06 19:46:51,21.4267,39.8261,86.58,43,6,5.01
371,Namatanai,PG,2021-10-06 19:46:52,-3.6667,152.4333,77.52,83,100,3.0
372,Marystown,CA,2021-10-06 19:46:52,47.1666,-55.1483,58.86,100,94,8.99
373,Batagay,RU,2021-10-06 19:46:52,67.6333,134.6333,28.17,59,100,8.41
374,Morganton,US,2021-10-06 19:46:53,35.7454,-81.6848,78.12,92,75,1.01
375,Camacha,PT,2021-10-06 19:46:53,33.0833,-16.3333,69.53,78,40,11.5
376,Crossfield,CA,2021-10-06 19:46:28,51.4334,-114.0353,51.03,36,100,12.66
377,Caorle,IT,2021-10-06 19:46:53,45.5966,12.8758,60.89,89,100,22.7
378,Byron Bay,AU,2021-10-06 19:42:50,-28.65,153.6167,56.88,76,6,5.12
379,Jumla,NP,2021-10-06 19:46:54,29.2747,82.1838,54.27,90,6,3.06
380,Ambikapur,IN,2021-10-06 19:46:54,23.1167,83.2,71.29,87,7,2.42
381,Zhangye,CN,2021-10-06 19:46:55,38.9342,100.4517,55.83,39,18,2.21
382,Kendari,ID,2021-10-06 19:46:55,-3.945,122.4989,74.01,93,87,3.11
383,Moron,AR,2021-10-06 19:46:56,-34.6534,-58.6198,64.02,38,5,7.0
384,Mtwara,TZ,2021-10-06 19:46:56,-10.2667,40.1833,74.53,83,20,9.22
385,Santiago Del Estero,AR,2021-10-06 19:46:56,-27.7951,-64.2615,65.8,32,100,19.28
386,Marsala,IT,2021-10-06 19:46:56,37.7966,12.4352,71.55,83,40,16.11
387,Tabuk,PH,2021-10-06 19:46:57,17.4189,121.4443,72.1,96,100,3.6
388,Dunedin,NZ,2021-10-06 19:44:44,-45.8742,170.5036,58.8,95,100,4.29
389,Lanzhou,CN,2021-10-06 19:46:57,36.0564,103.7922,51.08,60,100,0.89
390,Kousseri,CM,2021-10-06 19:46:58,12.0769,15.0306,84.16,34,2,3.44
391,Banamba,ML,2021-10-06 19:46:58,13.55,-7.45,84.4,43,46,4.09
392,Praia Da Vitoria,PT,2021-10-06 19:46:59,38.7333,-27.0667,73.65,88,75,5.84
393,Ambon,ID,2021-10-06 19:46:59,-3.6954,128.1814,77.14,94,40,8.05
394,Tarbagatay,RU,2021-10-06 19:46:59,51.4803,107.3602,24.33,86,0,1.07
395,Ekhabi,RU,2021-10-06 19:47:00,53.5102,142.9671,38.35,83,100,11.32
396,Kamenka,RU,2021-10-06 19:47:00,51.3223,42.7678,40.26,53,100,6.13
397,Polyarnyy,RU,2021-10-06 19:47:01,69.1989,33.4478,48.67,90,100,8.57
398,Dolinsk,RU,2021-10-06 19:47:01,47.35,142.8,33.66,81,37,6.55
399,Padang,ID,2021-10-06 19:47:02,-0.9492,100.3543,77.16,84,100,2.48
400,Misratah,LY,2021-10-06 19:47:02,32.3754,15.0925,77.76,63,13,19.53
401,Lasa,IT,2021-10-06 19:47:03,46.6166,10.7002,55.31,95,100,8.43
402,Half Moon Bay,US,2021-10-06 19:43:58,37.4636,-122.4286,73.11,68,1,1.01
403,Komsomolskiy,UZ,2021-10-06 19:42:52,40.4272,71.7189,53.02,76,53,6.91
404,Wanning,CN,2021-10-06 19:47:04,18.8003,110.3967,80.17,90,100,17.67
405,Bilibino,RU,2021-10-06 19:47:04,68.0546,166.4372,-2.9,98,92,2.37
406,Sinnamary,GF,2021-10-06 19:47:04,5.3833,-52.95,82.44,78,100,8.3
407,Huzhou,CN,2021-10-06 19:43:03,30.8703,120.0933,72.19,95,4,0.89
408,Luanda,AO,2021-10-06 19:42:59,-8.8368,13.2343,75.2,78,40,11.5
409,Oranjestad,AW,2021-10-06 19:47:05,12.524,-70.027,89.55,62,20,24.16
410,Manakara,MG,2021-10-06 19:47:05,-22.1333,48.0167,68.61,83,100,6.22
411,Nava,MX,2021-10-06 19:47:06,28.4167,-100.7667,92.98,31,8,4.0
412,Sahaswan,IN,2021-10-06 19:47:06,28.0833,78.75,79.99,62,8,4.29
413,Fallon,US,2021-10-06 19:47:06,39.4735,-118.7774,71.47,27,75,13.8
414,Taitung,TW,2021-10-06 19:47:07,22.7583,121.1444,79.92,79,100,7.16
415,Katsuura,JP,2021-10-06 19:47:07,35.1333,140.3,69.19,78,100,12.66
416,Pilar,BR,2021-10-06 19:44:25,-9.5972,-35.9567,84.13,73,22,7.63
417,Berlevag,NO,2021-10-06 19:47:07,70.8578,29.0864,44.4,78,100,13.0
418,Carnarvon,AU,2021-10-06 19:47:08,-24.8667,113.6333,60.87,77,0,16.11
419,Casambalangan,PH,2021-10-06 19:47:08,18.3765,122.1274,78.51,88,100,4.23
420,Faanui,PF,2021-10-06 19:47:08,-16.4833,-151.75,78.53,68,0,12.35
421,Manggar,ID,2021-10-06 19:47:09,-2.8833,108.2667,79.05,83,100,6.08
422,Taraz,KZ,2021-10-06 19:47:09,42.9,71.3667,36.01,60,90,8.95
423,Gat,IL,2021-10-06 19:47:09,31.61,34.7642,73.81,61,0,5.91
424,Vila Franca Do Campo,PT,2021-10-06 19:47:10,37.7167,-25.4333,73.81,93,100,13.02
425,Khairagarh,IN,2021-10-06 19:47:10,26.95,77.8167,83.17,59,3,3.51
426,Awjilah,LY,2021-10-06 19:47:11,29.1081,21.2869,72.81,35,0,8.25
427,Dzhebariki-Khaya,RU,2021-10-06 19:47:11,62.2167,135.8,29.16,95,100,5.32
428,Ulaangom,MN,2021-10-06 19:47:11,49.9811,92.0667,39.38,61,97,4.03
429,Lufilufi,WS,2021-10-06 19:47:12,-13.8745,-171.5986,83.98,79,17,17.76
430,Santo Antonio Do Sudoeste,BR,2021-10-06 19:47:12,-26.0736,-53.7253,74.62,93,100,3.87
431,Keetmanshoop,NA,2021-10-06 19:47:13,-26.5833,18.1333,79.72,7,0,10.25
432,Antsohihy,MG,2021-10-06 19:47:13,-14.8796,47.9875,75.02,85,97,3.18
433,Patrocinio,BR,2021-10-06 19:47:13,-18.9439,-46.9925,80.92,26,49,2.77
434,Portland,US,2021-10-06 19:45:39,45.5234,-122.6762,62.47,72,75,1.01
435,Lukulu,ZM,2021-10-06 19:47:14,-14.3707,23.242,75.27,58,92,4.34
436,Zyryanovsk,KZ,2021-10-06 19:47:14,49.7386,84.2719,29.32,83,84,2.64
437,Inirida,CO,2021-10-06 19:47:15,3.8653,-67.9239,88.77,60,100,1.28
438,Alyangula,AU,2021-10-06 19:47:15,-13.8483,136.4192,71.47,94,34,2.3
439,Obregon,NI,2021-10-06 19:47:15,11.9566,-85.9636,93.67,69,100,10.8
440,Ballitoville,ZA,2021-10-06 19:47:16,-29.539,31.2144,65.17,88,75,6.91
441,Dublin,US,2021-10-06 19:47:16,37.7021,-121.9358,73.49,65,1,4.0
442,Merauke,ID,2021-10-06 19:47:17,-8.4667,140.3333,75.25,83,100,10.65
443,Le Port,RE,2021-10-06 19:47:17,-20.9373,55.2919,69.8,80,1,4.34
444,Trumbull,US,2021-10-06 19:43:19,41.3167,-80.7665,82.45,62,75,4.61
445,Pudozh,RU,2021-10-06 19:47:18,61.8099,36.5345,47.43,79,3,10.45
446,Bella Union,UY,2021-10-06 19:47:18,-30.2752,-57.6007,71.53,54,100,14.47
447,Oeiras,BR,2021-10-06 19:47:18,-7.0253,-42.1311,99.52,12,57,9.37
448,Muros,ES,2021-10-06 19:47:19,42.7762,-9.0603,68.85,87,4,7.27
449,Balta,UA,2021-10-06 19:47:19,47.9355,29.6198,43.54,41,0,7.4
450,Faya,SA,2021-10-06 19:47:19,18.3851,42.4509,68.11,35,42,10.13
451,Marzuq,YE,2021-10-06 19:47:20,14.4,46.4667,83.21,32,84,5.08
452,Arlit,NE,2021-10-06 19:47:20,18.7369,7.3853,87.75,13,0,14.47
453,Yumen,CN,2021-10-06 19:47:21,40.2833,97.2,49.28,46,97,4.76
454,Pavino,RU,2021-10-06 19:47:21,59.1139,46.1414,35.71,86,62,4.29
455,Dalvik,IS,2021-10-06 19:47:21,65.9702,-18.5286,37.33,89,51,9.75
456,Tolentino,IT,2021-10-06 19:47:22,43.2126,13.2901,58.39,87,7,4.88
457,Beipiao,CN,2021-10-06 19:47:22,41.7919,120.7792,45.54,68,14,5.08
458,Moree,AU,2021-10-06 19:47:22,-29.4667,149.85,48.22,66,82,8.05
459,Sahuaripa,MX,2021-10-06 19:47:23,29.05,-109.2333,95.97,22,0,5.26
460,Manono,CD,2021-10-06 19:47:23,-7.3,27.4167,73.67,80,96,2.35
461,Abu Samrah,SY,2021-10-06 19:47:23,35.3029,37.1841,67.1,23,0,5.7
462,Preston,GB,2021-10-06 19:47:24,53.7667,-2.7167,57.15,3,100,6.08
463,Matara,LK,2021-10-06 19:47:24,5.9485,80.5353,78.15,90,46,8.48
464,La Rioja,ES,2021-10-06 19:47:25,42.25,-2.5,53.04,73,10,5.28
465,Altay,CN,2021-10-06 19:47:25,47.8667,88.1167,26.35,65,2,3.98
466,Baykit,RU,2021-10-06 19:47:25,61.67,96.37,32.92,96,100,7.52
467,Sitka,US,2021-10-06 19:47:26,57.0531,-135.33,44.49,65,75,0.0
468,Port Arthur,CN,2021-10-06 19:47:26,38.8,121.2667,55.62,73,100,17.52
469,Ixtapa,MX,2021-10-06 19:46:37,20.7,-105.2,89.22,75,29,3.0
470,Port Hedland,AU,2021-10-06 19:47:26,-20.3167,118.5667,60.85,94,1,3.44
471,Munsingen,DE,2021-10-06 19:47:27,48.4113,9.497,47.25,87,87,7.09
472,Nanakuli,US,2021-10-06 19:47:27,21.3906,-158.1547,84.15,57,1,12.66
473,Pula,HR,2021-10-06 19:47:27,44.8683,13.8481,61.66,94,40,8.05
474,Bulgan,MN,2021-10-06 19:47:28,48.8125,103.5347,40.93,58,100,1.54
475,Mangrol,IN,2021-10-06 19:47:28,21.1167,70.1167,82.35,79,100,9.46
476,Cockburn Town,TC,2021-10-06 19:47:29,21.4612,-71.1419,85.96,62,40,16.11
477,Ouadda,CF,2021-10-06 19:47:29,8.0777,22.4007,69.57,89,51,0.51
478,Phayakkhaphum Phisai,TH,2021-10-06 19:47:29,15.5163,103.1937,78.42,90,83,6.33
479,Gabu,GW,2021-10-06 19:47:30,12.2833,-14.2167,82.44,70,12,1.41
480,Teseney,ER,2021-10-06 19:47:30,15.11,36.6575,83.7,51,100,8.23
481,Foam Lake,CA,2021-10-06 19:45:38,51.65,-103.5343,82.42,13,99,17.02
482,Zhoucheng,CN,2021-10-06 19:47:30,35.9122,116.3117,52.68,96,100,12.01
483,Acajutla,SV,2021-10-06 19:47:31,13.5928,-89.8275,93.54,67,98,4.88
484,Olga,RU,2021-10-06 19:47:31,43.7444,135.2892,47.61,61,100,3.8
485,Salinopolis,BR,2021-10-06 19:47:31,-0.6136,-47.3561,82.24,72,100,11.72
486,Maldonado,UY,2021-10-06 19:43:53,-34.6667,-54.9167,56.59,65,35,17.87
487,Abha,SA,2021-10-06 19:42:39,18.2164,42.5053,67.82,59,0,0.0
488,Shangrao,CN,2021-10-06 19:43:40,28.4532,117.9686,70.95,89,0,3.31
489,San Cristobal,VE,2021-10-06 19:42:46,7.7669,-72.225,84.38,58,62,6.42
490,Muli,MV,2021-10-06 19:47:32,2.9167,73.5667,82.96,75,14,13.24
491,Poya,NC,2021-10-06 19:47:33,-21.35,165.15,71.33,78,12,6.8
492,Saint-Louis,SN,2021-10-06 19:47:33,16.3333,-15.0,96.44,24,87,4.41
493,Cuamba,MZ,2021-10-06 19:47:33,-14.8031,36.5372,75.2,52,2,4.32
494,Naliya,IN,2021-10-06 19:47:34,23.2667,68.8333,81.23,72,7,6.8
495,Luza,RU,2021-10-06 19:47:34,60.6308,47.2512,37.6,91,39,5.79
496,Coffs Harbour,AU,2021-10-06 19:47:34,-30.3,153.1333,53.56,88,80,8.05
497,Nantucket,US,2021-10-06 19:47:35,41.2835,-70.0995,70.02,61,1,10.36
498,Avera,US,2021-10-06 19:47:35,33.194,-82.5271,77.68,88,100,8.97
499,Bako,ET,2021-10-06 19:47:35,5.7833,36.5667,66.43,79,100,4.05
500,Batemans Bay,AU,2021-10-06 19:43:42,-35.7167,150.1833,61.2,71,2,7.14
501,Baoqing,CN,2021-10-06 19:47:36,46.3317,132.2111,42.73,70,100,4.05
502,Manokwari,ID,2021-10-06 19:42:36,-0.8667,134.0833,78.13,77,100,1.99
503,Chulman,RU,2021-10-06 19:47:36,56.8479,124.9104,23.88,88,100,2.1
504,Colesberg,ZA,2021-10-06 19:47:37,-30.72,25.0972,63.46,17,0,9.48
505,Broken Hill,AU,2021-10-06 19:47:37,-31.95,141.4333,53.31,62,32,24.16
506,Ziarat,PK,2021-10-06 19:47:37,30.3823,67.7282,58.19,27,0,4.83
507,Qaqortoq,GL,2021-10-06 19:47:38,60.7167,-46.0333,46.9,55,100,7.9
508,Nemuro,JP,2021-10-06 19:47:38,43.3236,145.575,51.19,63,100,8.9
509,Caetes,BR,2021-10-06 19:47:38,-8.7731,-36.6225,73.76,60,51,14.52
510,Ulladulla,AU,2021-10-06 19:47:39,-35.35,150.4667,58.87,67,52,8.7
511,Obo,CF,2021-10-06 19:47:39,5.3998,26.4869,70.07,94,86,2.84
512,Jefferson City,US,2021-10-06 19:46:28,38.5767,-92.1735,72.7,73,75,5.01
513,Toora-Khem,RU,2021-10-06 19:47:39,52.4675,96.11,28.8,71,87,1.97
514,Mazara Del Vallo,IT,2021-10-06 19:47:40,37.6641,12.588,71.55,81,31,16.33
515,Kuruman,ZA,2021-10-06 19:47:40,-27.4524,23.4325,70.0,11,6,7.38
516,Riihimaki,FI,2021-10-06 19:47:40,60.7377,24.7773,55.98,66,100,13.42
517,Prabumulih,ID,2021-10-06 19:47:41,-3.45,104.25,74.48,91,68,2.17
518,Kargasok,RU,2021-10-06 19:47:41,59.0556,80.8572,35.92,95,100,9.78
519,Barisal,BD,2021-10-06 19:47:41,22.7019,90.3711,78.17,89,35,4.9
520,Kalengwa,ZM,2021-10-06 19:47:42,-13.4659,25.0027,71.49,58,98,5.26
521,Mbini,GQ,2021-10-06 19:47:42,1.574,9.6134,77.7,89,100,8.16
522,Nizwa,OM,2021-10-06 19:47:42,22.9333,57.5333,82.83,50,0,4.45
523,Fez,MA,2021-10-06 19:47:43,34.0372,-4.9998,78.91,23,0,8.05
524,Impfondo,CG,2021-10-06 19:47:43,1.6381,18.0667,75.88,77,50,2.95
525,Ayagoz,KZ,2021-10-06 19:43:38,47.9714,80.4392,25.72,90,17,3.56
526,Pozo Colorado,PY,2021-10-06 19:47:44,-23.4923,-58.7972,86.94,50,100,5.75
527,Coxim,BR,2021-10-06 19:47:45,-18.5067,-54.76,93.27,37,55,4.85
528,Portobelo,PA,2021-10-06 19:47:45,9.55,-79.65,84.06,81,100,3.02
529,Kloulklubed,PW,2021-10-06 19:47:46,7.0419,134.2556,77.5,76,79,18.92
530,Sobolevo,RU,2021-10-06 19:47:46,54.4299,31.8996,40.51,76,2,8.97
531,Ola,RU,2021-10-06 19:47:47,59.5833,151.2833,25.56,50,8,5.68
532,Warrnambool,AU,2021-10-06 19:47:47,-38.3833,142.4833,47.8,73,51,14.23
533,Henties Bay,NA,2021-10-06 19:47:47,-22.116,14.2845,55.85,87,1,2.68
534,Port Keats,AU,2021-10-06 19:47:47,-14.25,129.55,79.25,82,100,6.71
535,Tambilil,PH,2021-10-06 19:47:48,5.9622,124.6697,78.85,74,94,3.87
536,Banyo,CM,2021-10-06 19:47:48,6.75,11.8167,66.97,90,77,3.67
537,Iwaki,JP,2021-10-06 19:47:48,37.05,140.8833,66.24,93,100,2.93
538,Kungurtug,RU,2021-10-06 19:47:49,50.5994,97.5228,36.19,81,100,1.05
539,Menongue,AO,2021-10-06 19:47:49,-14.6585,17.691,66.63,75,100,6.13
540,Shitanjing,CN,2021-10-06 19:47:50,39.2342,106.3439,46.02,80,55,6.51
541,Amga,RU,2021-10-06 19:47:50,60.8953,131.9608,30.4,88,100,4.76
542,Mezen,RU,2021-10-06 19:47:50,65.8522,44.24,45.95,77,81,10.22
543,Sioux Lookout,CA,2021-10-06 19:46:56,50.1001,-91.917,71.98,60,75,11.5
544,Onega,RU,2021-10-06 19:47:51,63.9061,38.1404,49.21,71,86,11.77
545,Shahi,IN,2021-10-06 19:47:51,28.55,79.3167,76.62,69,5,4.79
546,Mill Valley,US,2021-10-06 19:45:12,37.906,-122.545,71.78,71,100,5.99
547,Puerto Carreno,CO,2021-10-06 19:47:52,6.189,-67.4859,91.26,55,100,1.25
548,Stettler,CA,2021-10-06 19:47:52,52.3168,-112.7186,46.24,61,100,10.36
549,Beisfjord,NO,2021-10-06 19:47:53,68.3751,17.5988,48.04,94,100,4.27
550,Baghdad,IQ,2021-10-06 19:47:53,33.3406,44.4009,75.11,31,0,9.22
551,Rantepao,ID,2021-10-06 19:47:53,-2.9701,119.8978,63.95,96,76,2.42
552,Vagamo,NO,2021-10-06 19:47:54,61.8751,9.0967,48.4,83,100,3.33
553,Atar,MR,2021-10-06 19:47:54,20.5169,-13.0499,96.08,11,100,6.78
554,Skorodnoye,RU,2021-10-06 19:47:55,51.071,37.2276,37.29,47,40,9.1
555,Aykhal,RU,2021-10-06 19:47:55,66.0,111.5,26.73,95,100,17.05
556,Gimli,CA,2021-10-06 19:47:55,50.6336,-96.9907,82.44,64,89,13.8
557,Yelizovo,RU,2021-10-06 19:47:55,53.1873,158.3805,24.94,74,0,8.95
558,Evensk,RU,2021-10-06 19:47:56,61.95,159.2333,25.43,53,100,7.23
559,Penzance,GB,2021-10-06 19:47:56,50.1186,-5.5371,59.77,97,97,11.23
560,Lianyuan,CN,2021-10-06 19:47:57,27.6883,111.6642,62.94,84,58,4.47
561,Mahuva,IN,2021-10-06 19:47:57,21.0914,71.7622,84.36,67,93,7.56
562,Aleksandrov Gay,RU,2021-10-06 19:47:57,50.147,48.5704,40.6,50,57,5.75
563,Peniche,PT,2021-10-06 19:47:58,39.3558,-9.3811,74.68,84,79,10.51
564,Hailar,CN,2021-10-06 19:47:58,49.2,119.7,38.84,57,99,9.28
565,Pauini,BR,2021-10-06 19:47:58,-7.7136,-66.9764,90.82,48,100,2.48
566,Dhidhdhoo,MV,2021-10-06 19:47:59,6.8833,73.1,81.75,79,100,15.17
567,Sur,OM,2021-10-06 19:47:59,22.5667,59.5289,82.51,70,0,7.96
568,Bagotville,AU,2021-10-06 19:48:00,-28.9833,153.4167,50.63,75,43,4.07
569,Carmo Do Cajuru,BR,2021-10-06 19:48:00,-20.1842,-44.7711,80.29,61,43,4.14
570,Yuanping,CN,2021-10-06 19:48:01,38.7153,112.7575,41.95,93,21,1.43
571,Pahrump,US,2021-10-06 19:48:01,36.2083,-115.9839,81.95,32,52,5.99
572,Hasaki,JP,2021-10-06 19:48:02,35.7333,140.8333,66.6,71,100,10.96
573,Nanning,CN,2021-10-06 19:48:02,22.8167,108.3167,77.45,71,88,3.0
574,Sechura,PE,2021-10-06 19:48:03,-5.5569,-80.8222,77.11,58,27,15.66
575,Moindou,NC,2021-10-06 19:48:03,-21.6924,165.677,67.95,77,55,8.88
576,Ponta Delgada,PT,2021-10-06 19:48:04,37.7333,-25.6667,74.12,94,75,9.22
577,Mandalgovi,MN,2021-10-06 19:48:04,45.7625,106.2708,42.69,44,77,5.75
578,Yulara,AU,2021-10-06 19:43:40,-25.2406,130.9889,62.44,45,0,12.66
579,Mabaruma,GY,2021-10-06 19:48:04,8.2,-59.7833,79.9,93,31,4.34
580,Gushikawa,JP,2021-10-06 19:48:05,26.3544,127.8686,78.03,91,40,9.22
581,Hobyo,SO,2021-10-06 19:39:18,5.3505,48.5268,78.46,84,40,23.11
